Position,Name,Bib,Time,Category,Category Position,Gender,Gender Position,Run
728,SHANE CHUBB,811,04:49:52,55-59,40,Male,534,04:51:14
729,BRIAN BARACH,207,04:50:24,75-79,1,Male,535,04:51:14
730,JOANIE WILLIAMS,906,04:50:58,55-59,11,Female,195,04:51:42
731,BLAIR ESAM,536,04:51:14,40-44,83,Male,536,04:51:48
732,TAMA WALKER,406,04:50:36,40-44,84,Male,537,04:52:16
733,BENJAMIN LLOYD-WEST,542,04:51:54,18-34,182,Male,538,04:52:21
734,LUKE BURGESS,770,04:51:42,18-34,183,Male,539,04:52:22
735,EMMA SIMONS,1167,04:52:01,18-34,88,Female,196,04:53:00
736,JOSEPH SCOON,340,04:52:26,18-34,184,Male,540,04:53:10
737,JULIANA LECKY,867,04:52:33,40-44,27,Female,197,04:53:26
738,FLAVIO FREIRE DE ANDRADE GASPARI,825,04:51:03,18-34,185,Male,541,04:53:45
739,SHAUN ROLSTON,679,04:53:53,18-34,186,Male,542,04:54:12
740,TERRI JONES,573,04:53:28,60-64,7,Female,198,04:54:17
741,JULIE FRANCIS,391,04:54:02,60-64,8,Female,199,04:54:42
742,POLLY BARACH,208,04:53:26,35-39,24,Female,200,04:54:43
743,YUBIN HAN,1039,04:53:56,18-34,89,Female,201,04:54:49
744,DON RATTANISAKUL,1078,04:53:42,35-39,61,Male,543,04:54:53
745,PAULA COOPER,58,04:54:01,55-59,12,Female,202,04:54:58
746,JENA WHITE,1101,04:54:15,35-39,25,Female,203,04:55:04
747,SANDRA BIRD,202,04:55:11,55-59,13,Female,204,04:55:35
748,VALERIE HO DUNNE,1227,04:56:04,45-49,26,Female,205,04:56:06
749,KAREN HOSKIN,637,04:55:34,45-49,27,Female,206,04:56:15
750,TORESA HOOPER,686,04:55:32,40-44,28,Female,207,04:56:15
751,ANNIE MCCABE,195,04:55:42,45-49,28,Female,208,04:56:21
752,SAMANTHA KNAUF,789,04:55:04,18-34,90,Female,209,04:56:22
753,WADE BRUNT,919,04:55:52,40-44,85,Male,544,04:56:30
754,PETER KENNEDY,996,04:56:28,70-74,9,Male,545,04:56:49
755,YI RAN ONG,355,04:55:32,18-34,91,Female,210,04:56:49
756,DIMITRIOS TSIRONIS,527,04:56:32,50-54,61,Male,546,04:56:56
757,TOM KNIGHT,960,04:56:26,18-34,187,Male,547,04:57:09
758,BRESSON LLEWELL,1348,04:56:17,50-54,62,Male,548,04:57:30
759,NICHOLA MCMAHON,3,04:56:45,50-54,15,Female,211,04:57:31
760,MIKYLA BROWN,1189,04:57:02,18-34,92,Female,212,04:57:47
761,LIZ IRELAND,198,04:57:08,60-64,9,Female,213,04:58:12
762,JAMES MACKEN,179,04:57:53,35-39,62,Male,549,04:58:15
763,PAUL VAN DRUTEN,612,04:57:54,18-34,188,Male,550,04:58:33
764,ANDREW WALTERS,1378,04:57:56,45-49,67,Male,551,04:58:44
765,PATRICIA STICHBURY,588,04:58:14,65-69,3,Female,214,04:58:52
766,ORLA SCANLON,113,04:57:36,18-34,93,Female,215,04:58:52
767,MARK ARMSTRONG,973,04:58:08,55-59,41,Male,552,04:58:56
768,MIRIAM HALL,449,04:58:06,40-44,29,Female,216,04:59:03
769,DANIEL CLARKE,970,04:58:32,35-39,63,Male,553,04:59:17
770,WENDY CLARKE,387,04:58:09,40-44,30,Female,217,04:59:24
771,ANDY BAIGENT,498,04:58:44,35-39,64,Male,554,04:59:28
772,MARIANA VERCOE,1365,04:58:39,18-34,94,Female,218,04:59:34
773,DAVID WRIGHT,1037,04:57:36,50-54,63,Male,555,04:59:46
774,NICK ROSSER,656,04:59:32,40-44,86,Male,556,04:59:53
775,JOHN BRUNTON,723,04:59:33,35-39,65,Male,557,04:59:54
776,KIRI PRICE,1110,04:59:15,55-59,14,Female,219,05:00:18
777,RICHARD HUANG,1091,04:58:41,55-59,42,Male,558,05:00:19
778,JENNIFER HANCOCK,873,05:00:14,35-39,26,Female,220,05:00:36
779,CHERIE PERANO,934,04:59:20,45-49,29,Female,221,05:01:04
780,ELYSE BEDFORD,1098,05:01:00,35-39,27,Female,222,05:01:56
781,KIM WILLIAMS,928,05:01:45,40-44,31,Female,223,05:02:27
782,LIV ELMIGER,1183,05:01:33,18-34,95,Female,224,05:02:30
783,DAVID PARKER,972,05:01:20,55-59,43,Male,559,05:02:31
784,CLINT BLACK,563,05:02:11,50-54,64,Male,560,05:02:49
785,MIKE HOS,544,05:02:04,55-59,44,Male,561,05:02:50
786,ANARU GRANT,852,05:02:11,35-39,66,Male,562,05:02:52
787,MATIA MITAI,1298,05:02:11,18-34,189,Male,563,05:02:53
788,BLAIR GILBERT,1243,05:02:30,55-59,45,Male,564,05:02:57
789,HOWARD DUFFY,292,05:02:58,55-59,46,Male,565,05:04:09
790,KEVIN ADDINALL,549,05:03:25,50-54,65,Male,566,05:04:12
791,BARBARA SCARFE,503,05:03:26,70-74,2,Female,225,05:04:28
792,PETER LEE,584,05:02:59,18-34,190,Male,567,05:04:43
793,CHRISTINE MUNRO,1140,05:03:45,70-74,3,Female,226,05:04:49
794,SKAFTI THORSTEINSSON,511,05:04:24,40-44,87,Male,568,05:05:30
795,LAURA MCINTYRE,141,05:04:51,18-34,96,Female,227,05:06:00
796,LASSE SCHMIDT,1382,05:05:34,18-34,191,Male,569,05:06:29
797,KEVIN MCKAY,1123,05:06:06,55-59,47,Male,570,05:06:48
798,TRACEY MCKAY,1122,05:06:05,50-54,16,Female,228,05:06:48
799,BRONWEN HUGHES,250,05:05:41,18-34,97,Female,229,05:06:54
800,JACQUELINE SO,704,05:06:42,18-34,98,Female,230,05:07:18
801,JR LALICON,820,05:06:46,35-39,67,Male,571,05:07:39
802,AWATERE DOUGLAS,261,05:06:50,18-34,192,Male,572,05:08:05
803,LUANNA GEORGE,299,05:07:33,60-64,10,Female,231,05:08:13
804,GERHARD BARKOWITZ,191,05:07:43,18-34,193,Male,573,05:08:21
805,KATE KADANER,1352,05:07:16,35-39,28,Female,232,05:08:23
806,ANNA THOMAS,587,05:07:16,18-34,99,Female,233,05:08:43
807,NAOMI MANNERING,586,05:07:16,18-34,100,Female,234,05:08:43
808,TENISON BUTCHER,1374,05:08:04,50-54,66,Male,574,05:08:51
809,KERRIS BROWNE,998,05:07:53,55-59,15,Female,235,05:08:53
810,RENA O'CONNELL,443,05:07:18,40-44,32,Female,236,05:08:54
811,SARAH WATSON,412,05:07:33,18-34,101,Female,237,05:09:28
812,ROXY MATHESON,1192,05:08:57,18-34,102,Female,238,05:09:52
813,TAMAORA WALKER,743,05:09:30,35-39,68,Male,575,05:10:03
814,JASON VERCOE,744,05:09:32,18-34,194,Male,576,05:10:04
815,SANDRA SIGURDARDOTTIR,512,05:09:40,45-49,30,Female,239,05:10:46
816,JEANNE VAN DER MERWE,48,05:09:52,60-64,11,Female,240,05:10:56
817,TE AROHA NGATAI,220,05:10:20,40-44,33,Female,241,05:11:25
818,HAMISH HAY,204,05:10:22,45-49,68,Male,577,05:11:27
819,FE MCKINLAY,652,05:10:23,60-64,12,Female,242,05:11:33
820,MUKESH PATEL,889,05:11:05,55-59,48,Male,578,05:11:36
821,RUTH NOAKES,374,05:11:03,60-64,13,Female,243,05:11:48
822,DICEY CRIBB,902,05:10:46,60-64,22,Male,579,05:11:52
823,IAN JOHNSTON,717,05:10:41,60-64,23,Male,580,05:11:56
824,PETER RIDLEY,1282,05:10:46,60-64,24,Male,581,05:12:07
825,LARISSA TEICHERT,370,05:11:45,35-39,29,Female,244,05:12:19
826,IAIN BREADMORE,695,05:11:29,50-54,67,Male,582,05:12:28
827,TOBY HILLS,645,05:11:30,18-34,195,Male,583,05:12:40
828,MICHAEL THORNE,7,05:11:10,60-64,25,Male,584,05:12:49
829,RICHARD BRIGHT,21,05:12:55,75-79,2,Male,585,05:13:00
830,REX GOVIND,339,05:12:52,60-64,26,Male,586,05:13:25
831,KATH PATTEN,301,05:12:29,55-59,16,Female,245,05:13:38
832,ALEXANDER MCKENZIE,1400,05:13:12,60-64,27,Male,587,05:14:05
833,LAUREN MCGARVEY,1326,05:13:33,18-34,103,Female,246,05:14:14
834,GERALD MASTERS,348,05:13:13,50-54,68,Male,588,05:14:18
835,VALENTINA MISSEN,1107,05:13:16,55-59,17,Female,247,05:14:18
836,ANNE-MARIE GREALISH,1057,05:12:45,55-59,18,Female,248,05:14:20
837,LAS AKURUGODA,574,05:13:18,45-49,69,Male,589,05:14:21
838,ALISON VOORBURG,76,05:13:27,55-59,19,Female,249,05:14:34
839,KOMAL SETHI,369,05:13:31,40-44,88,Male,590,05:14:40
840,SORREL FAGAN,1261,05:13:45,40-44,34,Female,250,05:14:44
841,SARA CURTIS,445,05:13:34,35-39,30,Female,251,05:14:44
842,MICHAEL ALFRED STOWERS,1005,05:13:36,55-59,49,Male,591,05:14:55
843,ASH PARI,1323,05:13:36,35-39,69,Male,592,05:14:55
844,JUSTIN LEE ROGERS,262,05:13:25,50-54,69,Male,593,05:14:58
845,CAROL BIELBY,1213,05:13:59,50-54,17,Female,252,05:15:20
846,MICHELE GARRETT,1212,05:13:59,60-64,14,Female,253,05:15:20
847,MELANIE OLSEN,1008,05:14:49,45-49,31,Female,254,05:16:05
848,MARK KNOWLES,46,05:15:41,65-69,17,Male,594,05:16:52
849,SHANE MCERLANE,1222,05:16:07,18-34,196,Male,595,05:17:01
850,HANNAH FISHER,1073,05:16:04,18-34,104,Female,255,05:17:10
851,MARK FISHER,415,05:16:03,50-54,70,Male,596,05:17:10
852,CAROL STEPHENSON,1190,05:16:06,55-59,20,Female,256,05:17:30
853,NATHAN MARTIN,1146,05:16:53,18-34,197,Male,597,05:17:38
854,JACK BLUETT,912,05:17:19,18-34,198,Male,598,05:17:53
855,CARLEEN GIBBONS,123,05:16:54,60-64,15,Female,257,05:17:59
856,BRUCE PETERSON,1405,05:16:35,70-74,10,Male,599,05:18:05
857,ANTHONY ROIGARD,193,05:17:24,40-44,89,Male,600,05:18:24
858,JAMIE MUNRO,479,05:17:41,40-44,90,Male,601,05:18:47
859,RHYS WEBSTER,10,05:18:32,50-54,71,Male,602,05:19:29
860,CATHERINE NIXON,904,05:18:19,65-69,4,Female,258,05:19:32
861,NATHAN STANLEY BAYNES,591,05:18:47,35-39,70,Male,603,05:19:43
862,SAMANTHA MILDON,1197,05:18:28,18-34,105,Female,259,05:19:44
863,ALEX HOPKINS-MARUSICH,809,05:19:09,18-34,199,Male,604,05:19:56
864,SCOTT MCKENNA,1111,05:19:18,40-44,91,Male,605,05:20:12
865,ANGELA BUCHANAN,604,05:20:25,40-44,35,Female,260,05:21:00
866,ANNA HASTIE,494,05:20:17,18-34,106,Female,261,05:21:20
867,LYNNE HARRISON,580,05:20:19,50-54,18,Female,262,05:21:53
868,NICOLENE FISK,31,05:20:53,60-64,16,Female,263,05:22:14
869,DEBRA ARNOLD,797,05:21:47,60-64,17,Female,264,05:22:18
870,ROBYN ZENOVICH,1193,05:21:08,60-64,18,Female,265,05:22:33
871,DAN FRANKLIN,11,05:21:32,70-74,11,Male,606,05:22:37
872,DANIELLE BRYDGES,751,05:21:36,18-34,107,Female,266,05:22:42
873,ARIEF HIDAYAT,1145,05:21:58,45-49,70,Male,607,05:22:46
874,SIMON KIRK,1051,05:21:51,60-64,28,Male,608,05:22:56
875,SUE KIRK,1050,05:21:51,60-64,19,Female,267,05:22:56
876,CORRIN TAKITIMU,831,05:22:52,50-54,72,Male,609,05:23:05
877,MIKE BUSH,65,05:21:57,65-69,18,Male,610,05:23:16
878,CHEE MAR,1090,05:22:34,35-39,71,Male,611,05:23:56
879,ELYCE DAVIES,1063,05:23:12,18-34,108,Female,268,05:24:48
880,KIM VANDENBROEK,117,05:24:15,35-39,31,Female,269,05:25:11
881,CLAUDINE BRADLEY,1259,05:24:14,45-49,32,Female,270,05:25:11
882,MAHANA STONE,1293,05:25:11,40-44,92,Male,612,05:25:14
883,MERE MURRAY,1283,05:24:06,55-59,21,Female,271,05:25:17
884,MICAH MAREROA,1273,05:24:56,35-39,72,Male,613,05:25:35
885,ANA NGAHEU,1237,05:25:07,35-39,32,Female,272,05:25:49
886,BRENDAN HERBST,750,05:24:45,18-34,200,Male,614,05:25:59
887,YUK MING CHIN,173,05:22:24,18-34,201,Male,615,05:26:14
888,ARJAY COSENERO,448,05:25:32,35-39,73,Male,616,05:26:18
889,KACEY CUMMANE,1332,05:24:44,35-39,33,Female,273,05:26:18
890,ROBERT SCOTT,433,05:24:53,55-59,50,Male,617,05:26:22
891,SHEILA AUGE,1321,05:24:49,45-49,33,Female,274,05:26:26
892,ROBYN CROUTH,1254,05:25:19,60-64,20,Female,275,05:26:43
893,JESSE ARENDS,908,05:26:11,18-34,202,Male,618,05:26:50
894,IVAN LOVEDAY,33,05:26:26,75-79,3,Male,619,05:27:35
895,JASON SHEPHERD,545,05:27:10,45-49,71,Male,620,05:28:05
896,KURA CLAIRE MILLER,22,05:27:59,50-54,19,Female,276,05:28:51
897,ESME CONWAY,1403,05:27:19,18-34,109,Female,277,05:28:53
898,AMY TEMPLER,882,05:27:40,18-34,110,Female,278,05:28:56
899,BELINDA HARRIS,28,05:27:50,50-54,20,Female,279,05:29:04
900,KATE PHILLIPS,1291,05:27:30,18-34,111,Female,280,05:29:06
901,SARA DAVIE,441,05:27:56,35-39,34,Female,281,05:29:17
902,ILENA ISAK,1236,05:27:51,40-44,36,Female,282,05:29:28
903,COLIN BARKER,1408,05:28:32,50-54,73,Male,621,05:29:39
904,JOHANNA CALLANDER,1182,05:28:36,45-49,34,Female,283,05:29:48
905,BRADLEY SCHRODER,160,05:28:54,50-54,74,Male,622,05:30:01
906,NICOLA-ANNE SCHRODER,161,05:28:54,40-44,37,Female,284,05:30:01
907,GREGORY CANNING,163,05:28:54,50-54,75,Male,623,05:30:02
908,LYNDSEY ANSELMI,418,05:29:03,55-59,22,Female,285,05:30:10
909,VICKI WHEELER,1055,05:28:36,50-54,21,Female,286,05:30:11
910,CLARISSA HIRST,430,05:28:27,18-34,112,Female,287,05:30:24
911,LAURIE WILSON,597,05:29:39,60-64,21,Female,288,05:31:01
912,ELLENA BUTCHER,598,05:29:41,55-59,23,Female,289,05:31:23
913,CLARE DUFFETT,625,05:30:49,45-49,35,Female,290,05:32:12
914,BRIANA CARDON,1280,05:30:55,18-34,113,Female,291,05:32:33
915,VANESSA BELLAMY,554,05:31:48,18-34,114,Female,292,05:33:26
916,SANDRA CADDY,222,05:32:35,60-64,22,Female,293,05:33:34
917,SOPHIA RIETEMA,244,05:32:08,18-34,115,Female,294,05:33:50
918,RAW GOLDSMITH,1377,05:33:46,40-44,93,Male,624,05:34:12
919,ROBYN SKELTON,1013,05:33:16,60-64,23,Female,295,05:34:26
920,JAMES MUIR,1065,05:33:18,55-59,51,Male,625,05:34:26
921,HAYDN MARRINER,1175,05:34:03,40-44,94,Male,626,05:34:31
922,CLAIRE KOMATAS,411,05:33:17,50-54,22,Female,296,05:34:54
923,JUDE CRESWELL,680,05:33:17,50-54,23,Female,297,05:34:54
924,WENDY SMITH,1249,05:33:20,40-44,38,Female,298,05:34:57
925,AMY BRAY,1274,05:32:20,18-34,116,Female,299,05:35:01
926,MIKE BRAY,1275,05:32:19,65-69,19,Male,627,05:35:02
927,STEVE MCHARDY,1350,05:34:09,45-49,72,Male,628,05:35:17
928,RIPZEM LEPCHA,1371,05:34:00,40-44,39,Female,300,05:35:21
929,JENNA DONOVAN-DICKSON,950,05:35:05,35-39,35,Female,301,05:36:07
930,DARRYL RHODES,382,05:35:10,60-64,29,Male,629,05:36:22
931,AARON GILLIONS,1052,05:35:09,50-54,76,Male,630,05:36:31
932,NICKY HODSON,624,05:36:45,40-44,40,Female,302,05:38:09
933,ASHLEY RICKARD,1389,05:37:22,65-69,5,Female,303,05:38:25
934,KAMILL DIRIFO,513,05:37:44,18-34,203,Male,631,05:38:46
935,TREVOR MARTIN,601,05:37:39,18-34,204,Male,632,05:39:11
936,MISTY BAUMFIELD,602,05:37:40,18-34,117,Female,304,05:39:12
937,JOHN GRAY,844,05:39:06,60-64,30,Male,633,05:39:44
938,JOSEPH HEENEY,466,05:38:12,40-44,95,Male,634,05:40:30
939,ANNA SPITTLE,62,05:39:59,75-79,1,Female,305,05:41:28
940,ROGER DONNELL,37,05:40:24,70-74,12,Male,635,05:41:37
941,JAYDEN MATTHEE,1344,05:40:11,18-34,205,Male,636,05:41:49
942,JAMES CROSSWELL,169,05:41:08,70-74,13,Male,637,05:42:03
943,MATT FLEMING,784,05:41:14,18-34,206,Male,638,05:42:14
944,MARK FLEMING,63,05:41:14,50-54,77,Male,639,05:42:14
945,HITOMI HONEY,174,05:41:30,50-54,24,Female,306,05:42:19
946,PUI-SEE SHADWELL,451,05:41:03,45-49,36,Female,307,05:42:26
947,REIRINI BRACKEN,1278,05:41:16,18-34,118,Female,308,05:42:38
948,MAK MCKENZIE,1199,05:41:53,65-69,20,Male,640,05:42:44
949,NIKORN BANJERDLERT,1341,05:41:55,50-54,78,Male,641,05:42:46
950,COLLEEN FALLOON,61,05:42:07,80-84,1,Female,309,05:43:17
951,ALEXIS BELL,263,05:42:04,18-34,119,Female,310,05:43:40
952,VERN SCHEFFER,236,05:43:10,70-74,14,Male,642,05:44:51
953,PAMELA BUNNEY,383,05:43:40,65-69,6,Female,311,05:45:19
954,JOANNE MAHE,478,05:44:30,45-49,37,Female,312,05:45:37
955,JAYDEN NEPIA,248,05:45:18,18-34,207,Male,643,05:46:13
956,KAREN SHEPHERD,775,05:45:16,70-74,4,Female,313,05:46:36
957,JESS WILLIAMS,792,05:45:51,35-39,36,Female,314,05:47:11
958,HIROYUKI ASAKURA,576,05:46:36,60-64,31,Male,644,05:47:40
959,CARLO MARTIN,447,05:48:31,45-49,73,Male,645,05:49:16
960,DANNY SISSON,1357,05:47:38,50-54,79,Male,646,05:49:18
961,DENNIS HUNT,152,05:48:26,70-74,15,Male,647,05:49:35
962,LUKE SAINSBURY,671,05:49:21,18-34,208,Male,648,05:50:31
963,TARIA NGAWHIKA,790,05:48:56,18-34,120,Female,315,05:50:35
964,JAMIE HEMA,585,05:49:21,18-34,209,Male,649,05:50:36
965,JAMIE DESPLACES,259,05:49:26,40-44,96,Male,650,05:50:44
966,REBECCA EDGECOMBE,38,05:49:44,55-59,24,Female,316,05:51:10
967,TAHIANA REWI LAMBERT,1068,05:51:01,55-59,52,Male,651,05:52:01
968,PETER MUMBY,1204,05:51:03,55-59,53,Male,652,05:52:11
969,ALIDA GROOT,434,05:50:42,35-39,37,Female,317,05:52:13
970,AROHA DANIELS,1302,05:52:23,40-44,41,Female,318,05:53:26
971,ANGELA MOKE,454,05:51:25,35-39,38,Female,319,05:53:26
972,LARISSA ANDERSON,742,05:52:18,50-54,25,Female,320,05:53:27
973,IAN CHIBNALL,921,05:53:02,65-69,21,Male,653,05:53:52
974,CHRISTENE BROWN,1066,05:52:24,60-64,24,Female,321,05:54:10
975,SONIA SHERBORNE,858,05:54:24,45-49,38,Female,322,05:55:22
976,GRAEME RAILL,1279,05:55:09,70-74,16,Male,654,05:55:49
977,LEANNE METZGER,1104,05:54:30,55-59,25,Female,323,05:55:58
978,CHRIS ARCHER,1071,05:54:30,70-74,5,Female,324,05:55:59
979,DAVID VARCOE,1340,05:55:30,55-59,54,Male,655,05:56:16
980,MARY KURURANGI,210,05:57:41,75-79,2,Female,325,05:57:41
981,CHIRON WELLS,108,05:56:28,18-34,121,Female,326,05:57:46
982,PATRICK HAWKINS,1150,05:56:05,50-54,80,Male,656,05:57:49
983,LYNETTE G,675,05:56:37,55-59,26,Female,327,05:58:26
984,ROBERT ROBINSON,1266,05:57:27,55-59,55,Male,657,05:58:32
985,LEO GRAY,922,05:57:20,60-64,32,Male,658,05:58:37
986,MARLENA MARTIN,1003,05:57:25,35-39,39,Female,328,05:59:13
987,JAMES DARWENT,1372,05:58:30,65-69,22,Male,659,05:59:38
988,ALLYSON HAMACHER,89,05:58:19,35-39,40,Female,329,05:59:57
989,JACKIE AITKEN,98,05:58:53,60-64,25,Female,330,06:00:18
990,WINSTON SWEATMAN,121,05:58:56,55-59,56,Male,660,06:00:20
991,LIZ BOSLEY,352,06:00:34,80-84,2,Female,331,06:00:34
992,MARGARET WOISIN,965,05:59:24,70-74,6,Female,332,06:00:54
993,CHRIS BYCROFT,657,06:01:51,50-54,81,Male,661,06:02:32
994,KATY WATABE,1133,06:01:07,45-49,39,Female,333,06:02:36
995,LESLEA EILENBERG,1093,06:00:54,60-64,26,Female,334,06:02:42
996,SUE ABRAM,1224,06:00:47,65-69,7,Female,335,06:02:42
997,BARRY ELLMERS,826,06:03:14,65-69,23,Male,662,06:04:52
998,MARK WHITMORE,665,06:04:25,40-44,97,Male,663,06:04:53
999,RHONA AKROYD,689,06:03:54,40-44,42,Female,336,06:05:43
1000,LOUISE MOORE,1287,06:04:48,45-49,40,Female,337,06:06:30
1001,ANDREA RORE,168,06:05:35,50-54,26,Female,338,06:06:31
1002,MICHAEL ROGERS,850,06:05:16,50-54,82,Male,664,06:06:49
1003,DIANNE MANNINGTON,265,06:05:40,70-74,7,Female,339,06:07:11
1004,MAX BRAGG,343,06:06:44,80-84,1,Male,665,06:07:23
1005,HEZ BOWLIN,483,06:07:13,18-34,210,Male,666,06:07:38
1006,WILLIAM DONEY,1297,06:06:33,65-69,24,Male,667,06:07:44
1007,PHILLIP DONNELL,347,06:08:06,70-74,17,Male,668,06:09:18
1008,MICHAEL STEWART,839,06:07:54,70-74,18,Male,669,06:09:30
1009,MASY TARUVINGA,1412,06:10:07,45-49,41,Female,340,06:10:08
1010,KATHRYN ROSS,79,06:08:32,40-44,43,Female,341,06:10:22
1011,SUE BYERS,24,06:09:17,60-64,27,Female,342,06:10:32
1012,SHARYN MURPHY,1025,06:10:35,55-59,27,Female,343,06:11:29
1013,RONALD CHEN,97,06:12:11,70-74,19,Male,670,06:12:13
1014,KILIOTI WHITFIELD,916,06:11:27,18-34,211,Male,671,06:13:22
1015,ANDREW THOMSON,718,06:12:36,55-59,57,Male,672,06:13:53
1016,SHIRLEY ROLSTON,275,06:14:06,75-79,3,Female,344,06:14:06
1017,PRIZALIA PARAKI,354,06:14:12,50-54,27,Female,345,06:15:13
1018,CLAUDIA SCHULZE,1324,06:13:38,40-44,44,Female,346,06:15:13
1019,GREG ASPINALL,1172,06:13:49,50-54,83,Male,673,06:15:14
1020,ROB GEORGE,378,06:13:27,45-49,74,Male,674,06:15:19
1021,GARY STUTTER,186,06:15:11,70-74,20,Male,675,06:16:51
1022,ROBYN MEIKLE,647,06:15:27,50-54,28,Female,347,06:16:51
1023,DALLAS ROBINSON,254,06:16:59,55-59,28,Female,348,06:16:59
1024,AM KARAM,148,06:15:29,35-39,41,Female,349,06:17:04
1025,MATATIA BRELL,1354,06:16:24,18-34,212,Male,676,06:17:19
1026,MAURICE MCPHERSON,302,06:16:34,70-74,21,Male,677,06:17:58
1027,JADE ROGERS,1258,06:17:31,40-44,45,Female,350,06:18:45
1028,SIMON GOODALL,1033,06:16:55,40-44,98,Male,678,06:18:51
1029,ARSHDEEP KAUR,752,06:17:44,18-34,122,Female,351,06:19:32
1030,PHIL HEENEY,693,06:18:27,60-64,33,Male,679,06:20:44
1031,SHARON RAWLINSON,260,06:19:47,55-59,29,Female,352,06:21:33
1032,JESS TRESIDDER,6,06:20:54,35-39,42,Female,353,06:22:28
1033,JOHNATHON MOKE,34,06:21:14,75-79,4,Male,680,06:23:16
1034,COLIN DYER,145,06:23:05,75-79,5,Male,681,06:24:09
1035,BLAKE DYER,5,06:23:07,40-44,99,Male,682,06:24:09
1036,ROBERTA INGRAM,1268,06:22:51,40-44,46,Female,354,06:24:11
1037,MOANA STUART,1148,06:23:58,60-64,28,Female,355,06:25:45
1038,THERESE MCQUOID,835,06:23:58,60-64,29,Female,356,06:25:45
1039,MARGARET VERBOOM,670,06:24:34,65-69,8,Female,357,06:26:05
1040,PAUL TAYLOR,27,06:25:04,75-79,6,Male,683,06:26:34
1041,TERRY HOOPER,13,06:24:58,60-64,34,Male,684,06:27:10
1042,GEOFF PEARCE,729,06:25:30,65-69,25,Male,685,06:27:21
1043,ABBY CHUNGSUM,1009,06:28:54,18-34,123,Female,358,06:29:31
1044,HOANI MACFATER,1228,06:28:29,35-39,74,Male,686,06:29:50
1045,NGAHIRATA WILLIAMS,1376,06:29:22,40-44,47,Female,359,06:30:25
1046,DAVID GATLAND,276,06:31:01,60-64,35,Male,687,06:32:21
1047,WENDY KALE,151,06:31:42,60-64,30,Female,360,06:33:38
1048,AROHA BIDOIS,660,06:32:09,55-59,30,Female,361,06:33:39
1049,LOUISE RICKARD,966,06:32:24,60-64,31,Female,362,06:33:39
1050,PHIL KIRK,337,06:32:31,75-79,7,Male,688,06:33:42
1051,CAROL TAYLOR,364,06:33:48,75-79,4,Female,363,06:33:48
1052,DEBORAH HUDSPITH,308,06:32:11,65-69,9,Female,364,06:34:05
1053,JOHN MACFATER,1311,06:32:55,60-64,36,Male,689,06:34:17
1054,KAREN SMART,969,06:33:31,60-64,32,Female,365,06:34:58
1055,LINDA MATTERS,724,06:34:31,55-59,31,Female,366,06:36:25
1056,GREG COOGAN,142,06:34:40,50-54,84,Male,690,06:36:44
1057,SHAYNE LYONS,1024,06:35:20,50-54,85,Male,691,06:36:58
1058,ALISTER DUNCAN,564,06:36:50,55-59,58,Male,692,06:38:47
1059,MEGAN KENNEDY,995,06:37:04,35-39,43,Female,367,06:39:12
1060,LEIA AKROYD,694,06:37:03,50-54,29,Female,368,06:39:13
1061,KIM ROGERS,283,06:38:13,60-64,33,Female,369,06:39:44
1062,MARAMA CHRISTIE,1031,06:38:22,55-59,32,Female,370,06:40:10
1063,VERNA COOK-JACKSON,968,06:39:14,70-74,8,Female,371,06:41:08
1064,GLENN FARNHAM,943,06:39:13,45-49,75,Male,693,06:41:08
1065,STEPHEN LEWIS,967,06:40:38,65-69,26,Male,694,06:41:09
1066,DANNY FARNHAM,856,06:39:14,50-54,86,Male,695,06:41:09
1067,NICKY BRELL,1253,06:40:20,65-69,27,Male,696,06:41:14
1068,PATRICK KIRKNER,495,06:39:43,35-39,75,Male,697,06:41:31
1069,ERIN DENDER,678,06:39:38,35-39,44,Female,372,06:41:46
1070,JENNY ROY,390,06:41:25,60-64,34,Female,373,06:43:16
1071,GLENNIS MARTIN-PALING,865,06:41:23,55-59,33,Female,374,06:43:17
1072,DEBBIE BLY,1292,06:42:04,55-59,34,Female,375,06:43:52
1073,LINDA ANDREWS,349,06:41:49,50-54,30,Female,376,06:43:59
1074,CATRIN DAVIES,778,06:44:33,18-34,124,Female,377,06:45:25
1075,LYNETTE ANNE KIPA,102,06:45:58,65-69,10,Female,378,06:46:24
1076,CHARLOTTE NASEY,344,06:46:41,70-74,9,Female,379,06:46:41
1077,REINE WEBSTER,1381,06:45:27,40-44,48,Female,380,06:46:50
1078,STEVE MATTHEWS,305,06:45:58,55-59,59,Male,698,06:46:52
1079,GARRY KEITH,338,06:46:09,55-59,60,Male,699,06:47:46
1080,ROBERT DYER,146,06:47:12,40-44,100,Male,700,06:48:13
1081,PAULI MCGRATH,571,06:46:45,60-64,35,Female,381,06:48:37
1082,MIKE MCGRATH,781,06:46:45,60-64,37,Male,701,06:48:37
1083,SALLY SMITH,147,06:51:31,60-64,36,Female,382,06:51:31
1084,MONICA TATE,402,06:51:31,75-79,5,Female,383,06:51:31
1085,MABEL FOO,525,06:53:11,18-34,125,Female,384,06:54:14
1086,TINA COLLINS,64,06:56:08,70-74,10,Female,385,06:56:09
1087,JENNY PACKHAM,1087,06:56:15,40-44,49,Female,386,06:58:10
1088,TERRY HATURINI,1388,06:56:10,70-74,22,Male,702,06:58:11
1089,MOHI HINGSTON,1214,06:57:33,55-59,61,Male,703,06:59:30
