Position,Name,Time,Category,Category Position
934th,Jim Goodwin,6:41:01,Male 65 to 69,27th
935th,Jack Brooking,6:42:09,Male 40 to 44,87th
936th,Dave Tinker,6:43:16,Male 40 to 44,88th
937th,Bruce Lindsay,6:44:41,Male 60 to 64,55th
938th,Eleanor Hamilton,6:45:41,Female 55 to 59,21st
939th,Yoshiteru Nakagawa,6:45:50,Male 65 to 69,28th
940th,Mary Kururangi,6:46:25,Female 70 to 74,6th
941st,Eileen Odgers,6:46:25,Female 75 and over,3rd
942nd,Marama Maxwell,6:46:42,Female 15 to 34,88th
943rd,Debbie Williams,6:46:42,Female 45 to 49,55th
944th,Randal Morris,6:46:43,Male 65 to 69,29th
945th,Monica Tate,6:47:02,Female 65 to 69,8th
946th,Dean Temarama,6:49:31,Male 40 to 44,89th
947th,Suzanne Brailey,6:49:57,Female 40 to 44,49th
948th,Katie Wharerau,6:49:57,Female 15 to 34,89th
949th,Karlisha Gardiner,6:49:57,Female 15 to 34,90th
950th,Wendy Kale,6:50:48,Female 50 to 54,42nd
951st,Lynette S McRae,6:50:50,Female 45 to 49,56th
952nd,Vanessa McIvor,6:52:52,Female 45 to 49,57th
953rd,Mike Leahy,6:54:01,Male 65 to 69,30th
954th,Geoff Rodley,6:54:01,Male 65 to 69,31st
955th,Christine Acraman,6:55:55,Female 45 to 49,58th
956th,Maxine Whaanga,6:56:47,Female 35 to 39,47th
957th,Phillip Cooper,6:57:04,Male 75 to 79,7th
958th,Lynette Anne Kipa,6:58:12,Female 60 to 64,15th
959th,Lee Gilson,6:58:36,Male 40 to 44,90th
960th,Sandi Wooldridge,6:59:23,Female 45 to 49,59th
961st,Nic Miller Clendon,6:59:24,Female 50 to 54,43rd
962nd,Ben Thompson,6:59:26,Male 15 to 34,113th
963rd,Colleen Donaldson,6:59:55,Female 60 to 64,16th
964th,Tiffany Short,7:01:21,Female 40 to 44,50th
965th,Kelvin Fitness,7:01:23,Male 70 to 74,12th
966th,Agnes Topia,7:01:23,Female 50 to 54,44th
967th,Kaz Nooana,7:03:23,Female 15 to 34,91st
968th,Alex Thompson,7:03:58,Female 15 to 34,92nd
969th,Graeme Collett,7:08:35,Male 65 to 69,32nd
970th,James Bruce McComb,7:08:41,Male 70 to 74,13th
971st,Oringa Barach,7:09:27,Female 65 to 69,9th
972nd,Mike Lloyd,7:10:17,Male 45 to 49,105th
973rd,Tina Pointon,7:10:27,Female 55 to 59,22nd
974th,Maryanne Hooson,7:10:27,Female 55 to 59,23rd
975th,Rebecca Drage,7:10:28,Female 55 to 59,24th
976th,Mel Tuineau,7:12:16,Female 50 to 54,45th
977th,Graeme Andrew McKenzie,7:12:58,Male 70 to 74,14th
978th,Margaret Scholes,7:15:36,Female 70 to 74,7th
979th,Toni-Anne Matara,7:17:27,Female 45 to 49,60th
980th,Lisa Mullins,7:18:57,Female 40 to 44,51st
981st,Eliabeth Meanata,7:23:57,Female 60 to 64,17th
982nd,Jian Ren Wong,7:24:05,Male 15 to 34,114th
983rd,Sylvia Lorimer-Slade,7:25:18,Female 45 to 49,61st
984th,Judhi Hariwibowo,7:25:19,Male 45 to 49,106th
985th,Ema Iuli,7:28:43,Female 45 to 49,62nd
986th,Jacinta Matisi,7:31:22,Female 40 to 44,52nd
987th,Judith McCormick,7:31:22,Female 45 to 49,63rd
988th,Rob Tongotea,7:31:23,Male 40 to 44,91st
989th,Doug Healey,7:31:26,Male 45 to 49,107th
990th,David Sutcliffe,7:32:14,Male 75 to 79,8th
991st,Maria Kamana,7:42:58,Female 35 to 39,48th
992nd,Belinda King,7:42:58,Female 40 to 44,53rd
993rd,Maree Agutters,7:42:58,Female 45 to 49,64th
994th,Mele Siaosi,7:42:59,Female 50 to 54,46th
995th,Trisha Lupe Ane,7:42:59,Female 15 to 34,93rd
996th,Eseta Nicolls,7:42:59,Female 50 to 54,47th
997th,Frances Wihongi,7:43:01,Female 60 to 64,18th
998th,Patrick Morrow,7:44:09,Male 55 to 59,67th
999th,Alan Lord,7:45:42,Male 80 to 84,2nd
1000th,Annie Nielsen,7:49:06,Female 45 to 49,65th
1001st,Ray Nielsen,7:49:06,Male 45 to 49,108th
1002nd,Anne Valeli,7:49:06,Female 45 to 49,66th
1003rd,Theo De Hoog,7:55:39,Male 75 to 79,9th
1004th,Toni Wayne,8:17:41,Female 45 to 49,67th
1005th,Max Williams,8:21:29,Male 45 to 49,109th
1006th,Sio Laumatia,8:29:19,Male 45 to 49,110th
1007th,Alfred Petelo,8:29:19,Male 45 to 49,111th
1008th,Thomas Hira,8:35:53,Male 65 to 69,33rd
1009th,Tui Te Rupe,8:35:53,Male 75 to 79,10th
1010th,Nuumoe Collins,8:40:00,Female 40 to 44,54th
1011th,Karleen Whaanga,8:40:00,Female 40 to 44,55th
1012th,Andrew Fifita-Lamb,8:40:00,Male 45 to 49,112th
1013th,Junior Esene,8:40:00,Male 45 to 49,113th
1014th,Alys Brown,8:40:00,Female 40 to 44,56th
1015th,Kelvin Mahuika,8:40:00,Male 55 to 59,68th
1016th,Aron Burness,8:40:00,Male 40 to 44,92nd
1017th,Tuni Parata,8:40:00,Female 45 to 49,68th
1018th,Togia Lanefale,8:40:00,Male 45 to 49,114th
